id,name,description,reviews,rating,link,email,phone,website,featured_image,ranking,address,detailed_address,latitude,longitude,reviews_per_rating,review_keywords,is_open,open_hours,menu_link,delivery_url,price_range,cuisines,diets,meal_types,dining_options,owner_types,top_tags
2561882,Garufa,,148,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d2561882-Reviews-Garufa-Torreon_Northern_Mexico.html,,+52 871 716 4072,http://www.garufa.com.mx/,https://media-cdn.tripadvisor.com/media/photo-o/0e/38/cb/20/vista-del-interior.jpg,"{""current_rank"": 7, ""total"": 784}","Av Abasolo 74, Torreon 27000 Mexico","{""street"": ""Av Abasolo 74"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.542019,-103.44779,"{""1"": 7, ""2"": 6, ""3"": 10, ""4"": 41, ""5"": 84}",[],False,"{""sun"": [{""open"": ""13:30:00"", ""close"": ""18:00:00""}], ""mon"": [{""open"": ""13:30:00"", ""close"": ""00:00:00""}], ""tue"": [{""open"": ""13:30:00"", ""close"": ""00:00:00""}], ""wed"": [{""open"": ""13:30:00"", ""close"": ""00:00:00""}], ""thu"": [{""open"": ""13:30:00"", ""close"": ""00:00:00""}], ""fri"": [{""open"": ""13:30:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""13:30:00"", ""close"": ""00:00:00""}]}",,,$$$$,"[""Steakhouse"", ""Argentinean""]",[],"[""Lunch"", ""Dinner""]","[""Reservations"", ""Private Dining"", ""Seating"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Table Service""]",[],"[""Fine Dining"", ""Steakhouse"", ""Argentinean""]"
1186665,Oriental Grill Torreon,"Oriental Grill proudly offers a wide variety of Chinese, Japanese and Thai dishes. Ramen, sushi, fresh seafood, dumplings are amongst the preferred selection of our customers. Centrally located, with an open terrace and signature cocktails, Oriental Grill has been awarded the Top 10 Restaurant's Choice, for more than 6 years in a row. Come, visit and try us!",67,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d1186665-Reviews-Oriental_Grill_Torreon-Torreon_Northern_Mexico.html,orientalgrilltrc@gmail.com,+52 871 718 1822,http://www.orientalgrilltrc.com/,https://media-cdn.tripadvisor.com/media/photo-m/1280/25/1a/18/8a/pollo-pina.jpg,"{""current_rank"": 10, ""total"": 784}","Feliciano Cobian 264 Colonia Nueva Los Angeles, Torreon 27140 Mexico","{""street"": ""Feliciano Cobian 264, Colonia Nueva Los Angeles"", ""city"": ""Torreon"", ""postal_code"": ""27140"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.55564,-103.44531,"{""1"": 2, ""2"": 6, ""3"": 4, ""4"": 15, ""5"": 40}",[],False,"{""sun"": [{""open"": ""13:00:00"", ""close"": ""21:00:00""}], ""mon"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""tue"": [], ""wed"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""fri"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}]}",https://www.orientalgrilltrc.com/menu,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=230402823&geo=1186665&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720374&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ8-YuN5hxaPar7sgWnIhlkllXswHdfkkNX1WoOqJhtM0w&cs=193b9f76911c8cc8cdb3f320f71fc838c_tcJ,$$ - $$$,"[""Chinese"", ""Japanese"", ""Sushi"", ""Asian"", ""Hong Kong""]","[""Vegetarian friendly""]","[""Lunch"", ""Dinner"", ""Drinks""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Seating"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Chinese"", ""Japanese"", ""Vegetarian friendly""]"
1816798,La Pestana,,179,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d1816798-Reviews-La_Pestana-Torreon_Northern_Mexico.html,,+52 871 713 9365,http://lalagunaguide.com/restaurantes/comida-mexicana/gorditas-la-pestana-fresno,https://media-cdn.tripadvisor.com/media/photo-o/08/26/ba/8f/surtido-rico.jpg,"{""current_rank"": 14, ""total"": 784}","Calzada Cuauhtemoc #1603 Nte., Torreon Mexico","{""street"": ""Calzada Cuauhtemoc #1603 Nte."", ""city"": ""Torreon"", ""postal_code"": """", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.556562,-103.434296,"{""1"": 11, ""2"": 11, ""3"": 27, ""4"": 59, ""5"": 71}",[],True,"{""sun"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}], ""mon"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}], ""tue"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}], ""wed"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}], ""thu"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}], ""fri"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}], ""sat"": [{""open"": ""08:30:00"", ""close"": ""14:30:00""}]}",,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=235074110&geo=1816798&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720374&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ87iDdcytDfMmhIH-O7CVQ_tS7vAMqvt85n7W7wFztBms&cs=1d9032fa74782f3d0f74f88bd04fa64e6_Nui,$,"[""Mexican"", ""Latin"", ""Fast Food""]",[],"[""Breakfast"", ""Lunch""]","[""Delivery"", ""Takeout"", ""Seating"", ""Table Service""]",[],"[""Cheap Eats"", ""Mexican"", ""Latin""]"
2650045,Rincon Del Bife,"Rincon del Bife cuenta con una deliciosa variedad de platillos como pastas, ensaladas, y sus inigualables y distintivos cortes, asi como una extensa seleccion de vinos nacionales e internacionales con los que podra acompanar y resaltar el sabor y sazon del platillo de su eleccion. Una cualidad nos distingue es el excelente servicio que su personal se esmera en otorgar a cada uno de sus invitados para que su experiencia sea inolvidable.",46,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d2650045-Reviews-Rincon_Del_Bife-Torreon_Northern_Mexico.html,,+52 871 793 7788,https://www.facebook.com/ElBifeRB,https://media-cdn.tripadvisor.com/media/photo-o/0b/8a/bc/de/los-mejores-cortes.jpg,"{""current_rank"": 16, ""total"": 784}","Boulevard Independencia 2390, Torreon 27010 Mexico","{""street"": ""Boulevard Independencia 2390"", ""city"": ""Torreon"", ""postal_code"": ""27010"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.569235,-103.42239,"{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 14, ""5"": 29}",[],False,"{""sun"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}]}",https://www.facebook.com/ElBifeRB/menu/,,$$$$,"[""Steakhouse"", ""Argentinean""]",[],"[""Lunch"", ""Dinner"", ""Late Night"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Seating"", ""Parking Available"", ""Valet Parking"", ""Television"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Mastercard"", ""Visa"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Fine Dining"", ""Steakhouse"", ""Argentinean""]"
4291402,Tacostao,,102,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d4291402-Reviews-Tacostao-Torreon_Northern_Mexico.html,,7232423,http://tacostao.com.mx/,https://media-cdn.tripadvisor.com/media/photo-o/0e/a8/d9/fb/img-20170301-wa0001-largejpg.jpg,"{""current_rank"": 11, ""total"": 784}","Blvd. Independencia #2401 Esq. con Montevideo, Torreon 27100 Mexico","{""street"": ""Blvd. Independencia #2401 Esq. con Montevideo"", ""city"": ""Torreon"", ""postal_code"": ""27100"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.569717,-103.42258,"{""1"": 1, ""2"": 3, ""3"": 26, ""4"": 38, ""5"": 34}",[],True,"{""sun"": [{""open"": ""10:00:00"", ""close"": ""20:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""00:00:00""}]}",https://www.tacostao.com.mx/menu/,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=230738080&geo=4291402&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720374&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ8bGNRG0GOfhzB0LD0wp033-wwfRCwEJihmlHVR_bFoWI&cs=1abffd4076b77d9832e641285bff3965d_qQv,$,"[""Mexican"", ""Latin"", ""Fast Food"", ""Spanish""]",[],"[""Lunch"", ""Dinner""]","[""Takeout"", ""Seating"", ""Wheelchair Accessible"", ""Table Service""]",[],"[""Cheap Eats"", ""Mexican"", ""Latin""]"
16870483,Moric,,12,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d16870483-Reviews-Moric-Torreon_Northern_Mexico.html,contacto.brassa@gmail.com,+52 871 680 1409,,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/16/ea/ae/moric.jpg,"{""current_rank"": 34, ""total"": 784}","Calle Degollado Nte. 76 Col. Centro, Torreon 27000 Mexico","{""street"": ""Calle Degollado Nte. 76, Col. Centro"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.541916,-103.44753,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 1, ""5"": 9}",[],,,,,$$$$,"[""Mexican"", ""Steakhouse"", ""International"", ""Grill"", ""Fusion""]",[],"[""Lunch"", ""Dinner"", ""Brunch""]","[""Takeout"", ""Reservations"", ""Seating"", ""Street Parking"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Wine and Beer"", ""American Express"", ""Mastercard"", ""Visa"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Family style""]",[],"[""Fine Dining"", ""Mexican"", ""Steakhouse""]"
2631068,OK Maguey,,41,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d2631068-Reviews-OK_Maguey-Torreon_Northern_Mexico.html,,01 _871_ 7 16 92 28  ,http://www.facebook.com/OkMaguey/,https://media-cdn.tripadvisor.com/media/photo-o/0e/af/6e/ef/photo0jpg.jpg,"{""current_rank"": 31, ""total"": 784}","Constitucion 421 Ote. Casi Esquina Con Feliciano Cobian.., Torreon 27140 Mexico","{""street"": ""Constitucion 421 Ote., Casi Esquina Con Feliciano Cobian.."", ""city"": ""Torreon"", ""postal_code"": ""27140"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.544151,-103.45622,"{""1"": 2, ""2"": 1, ""3"": 4, ""4"": 17, ""5"": 17}",[],,,,,$$ - $$$,"[""Mexican"", ""Steakhouse"", ""Latin"", ""Spanish"", ""South American""]",[],"[""Breakfast"", ""Lunch"", ""Dinner"", ""Late Night""]","[""Takeout"", ""Reservations"", ""Seating"", ""Highchairs Available"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Mexican"", ""Steakhouse""]"
11912781,Sr Kimono,,40,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d11912781-Reviews-Sr_Kimono-Torreon_Northern_Mexico.html,,+52 871 204 5001,http://www.srkimono.com,https://media-cdn.tripadvisor.com/media/photo-o/0f/92/8a/2d/tostadas-de-atun.jpg,"{""current_rank"": 32, ""total"": 784}","Boulevard Independencia 3400, Torreon 27018 Mexico","{""street"": ""Boulevard Independencia 3400"", ""city"": ""Torreon"", ""postal_code"": ""27018"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.574636,-103.41486,"{""1"": 3, ""2"": 0, ""3"": 9, ""4"": 7, ""5"": 21}",[],,,http://www.srkimono.com#menu-link,,$$ - $$$,"[""Japanese"", ""Sushi""]","[""Vegetarian friendly""]","[""Dinner""]","[""Takeout"", ""Reservations"", ""Seating"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Japanese"", ""Sushi"", ""Vegetarian friendly""]"
8669453,Mezzo,,74,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d8669453-Reviews-Mezzo-Torreon_Northern_Mexico.html,oliver@mezzorestaurante.com,+52 871 711 1192,,https://media-cdn.tripadvisor.com/media/photo-o/0e/63/d8/a6/photo0jpg.jpg,"{""current_rank"": 13, ""total"": 784}","Calle Degollado 96 Esquina Con Abasolo, Centro, Torreon 27000 Mexico","{""street"": ""Calle Degollado 96, Esquina Con Abasolo, Centro"", ""city"": ""Torreon"", ""postal_code"": ""27000"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.542086,-103.44755,"{""1"": 2, ""2"": 5, ""3"": 4, ""4"": 21, ""5"": 42}",[],,,,,$$ - $$$,"[""Italian"", ""International""]","[""Vegetarian friendly""]","[""Dinner""]","[""Takeout"", ""Reservations"", ""Seating"", ""Highchairs Available"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Italian"", ""International"", ""Vegetarian friendly""]"
2561884,Huarichick Seafood Restaurant,,28,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d2561884-Reviews-Huarichick_Seafood_Restaurant-Torreon_Northern_Mexico.html,,+52 871 750 8150,http://rollybrook.com/huarichic.htm,https://media-cdn.tripadvisor.com/media/photo-o/08/6a/98/56/huarichick-seafood-restaurant.jpg,"{""current_rank"": 24, ""total"": 784}","Periferico 8901, Torreon Mexico","{""street"": ""Periferico 8901"", ""city"": ""Torreon"", ""postal_code"": """", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.569904,-103.422424,"{""1"": 0, ""2"": 1, ""3"": 0, ""4"": 8, ""5"": 19}",[],True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""21:00:00""}]}",,,$$ - $$$,"[""Seafood""]",[],"[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch""]","[""Takeout"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Table Service""]",[],"[""Mid-range"", ""Seafood""]"
12225790,El Caribeno,Mariscos Casuales!,22,5,https://www.tripadvisor.com/Restaurant_Review-g499442-d12225790-Reviews-El_Caribeno-Torreon_Northern_Mexico.html,contacto@elcaribeno.com.mx,+52 871 182 0824,http://www.elcaribeno.com.mx,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/e3/a3/83/photo0jpg.jpg,"{""current_rank"": 19, ""total"": 784}","Blvd. Las Quintas #50 local 15 Paseo Independencia, Torreon 27018 Mexico","{""street"": ""Blvd. Las Quintas #50 local 15, Paseo Independencia"", ""city"": ""Torreon"", ""postal_code"": ""27018"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.57368,-103.41586,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 1, ""5"": 20}",[],,,,,$$ - $$$,"[""Caribbean"", ""Seafood""]",[],"[""Lunch"", ""Dinner""]","[""Reservations"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Table Service""]",[],"[""Mid-range"", ""Caribbean"", ""Seafood""]"
10000722,Nicanor,,42,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d10000722-Reviews-Nicanor-Torreon_Northern_Mexico.html,,+52 871 204 7078,http://www.facebook.com/nicanorcocinadeasador/?hc_ref=SEARCH,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/4b/e7/e4/20180615-153145-largejpg.jpg,"{""current_rank"": 18, ""total"": 784}","Blvd. Independencia, 2295 Local 17 Piso 2, Torreon 27100 Mexico","{""street"": ""Blvd. Independencia, 2295, Local 17 Piso 2"", ""city"": ""Torreon"", ""postal_code"": ""27100"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.568663,-103.42411,"{""1"": 1, ""2"": 1, ""3"": 5, ""4"": 7, ""5"": 28}",[],,,,https://tripadvisor.com/Commerce?p=Delivery_Rappi&src=230389392&geo=10000722&from=Restaurant_Review&area=reservation_button&slot=1&matchID=1&oos=0&cnt=1&silo=45026&bucket=973958&nrank=1&crank=1&clt=R&ttype=Restaurant&tm=312720375&managed=false&capped=false&gosox=9DMvibDTWdNaFeGYL8QTakyv1LBYZaGpeB4MEHn-hv2mZBN376EHVCGusTIRxmJ80NTijpC7mzVbxj0DUDTsE4p2m6A2eSCD06Xyp4_tYAo&cs=14d533b5ae97196843306262cefbdc0a3_chw,$$ - $$$,"[""Mexican"", ""Steakhouse"", ""Latin"", ""Spanish""]",[],"[""Lunch"", ""Dinner""]","[""Takeout"", ""Reservations"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Mexican"", ""Steakhouse""]"
7342875,Pronto Restaurant,,43,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d7342875-Reviews-Pronto_Restaurant-Torreon_Northern_Mexico.html,prontofacebook@hotmail.com,1820900 y 7938787,https://www.facebook.com/pages/Pronto-Restaurant/104470619689928,https://media-cdn.tripadvisor.com/media/photo-o/09/71/73/8f/photo0jpg.jpg,"{""current_rank"": 23, ""total"": 784}","Calle Villas Del Fresno Ote 2360 Plaza Sta. Maria Local 3A, Torreon 27018 Mexico","{""street"": ""Calle Villas Del Fresno Ote 2360, Plaza Sta. Maria Local 3A"", ""city"": ""Torreon"", ""postal_code"": ""27018"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.57738,-103.41026,"{""1"": 2, ""2"": 0, ""3"": 2, ""4"": 16, ""5"": 23}",[],,,,,$$ - $$$,"[""Mexican""]",[],"[""Breakfast"", ""Dinner"", ""Brunch""]","[""Takeout"", ""Seating"", ""Wheelchair Accessible"", ""Table Service""]",[],"[""Mid-range"", ""Mexican""]"
7366429,Los Chilaquiles,,24,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d7366429-Reviews-Los_Chilaquiles-Torreon_Northern_Mexico.html,,+52 871 295 8566,http://www.facebook.com/LosChilaquilesT/,https://media-cdn.tripadvisor.com/media/photo-o/14/3b/c1/05/majada-cremosa-salsa.jpg,"{""current_rank"": 43, ""total"": 784}","Plaza Constitucion Blvd. Constitucion, Torreon Mexico","{""street"": ""Plaza Constitucion, Blvd. Constitucion"", ""city"": ""Torreon"", ""postal_code"": null, ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.59904,-103.41848,"{""1"": 1, ""2"": 2, ""3"": 2, ""4"": 9, ""5"": 10}",[],,,,,$,"[""Mexican""]","[""Vegetarian friendly""]","[""Breakfast""]","[""Takeout"", ""Seating"", ""Table Service""]",[],"[""Cheap Eats"", ""Mexican"", ""Vegetarian friendly""]"
13136234,Pampas Gaucha,,13,4,https://www.tripadvisor.com/Restaurant_Review-g499442-d13136234-Reviews-Pampas_Gaucha-Torreon_Northern_Mexico.html,,+52 871 688 2235,http://www.facebook.com/pampasgauchagalerias/,https://media-cdn.tripadvisor.com/media/photo-o/16/b5/71/f1/20190307-161853-largejpg.jpg,"{""current_rank"": 57, ""total"": 784}","Periferico Raul Lopez Sanchez 6000, Torreon 27019 Mexico","{""street"": ""Periferico Raul Lopez Sanchez 6000"", ""city"": ""Torreon"", ""postal_code"": ""27019"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.56946,-103.38573,"{""1"": 1, ""2"": 0, ""3"": 3, ""4"": 4, ""5"": 5}",[],,,,,$$ - $$$,"[""Brazilian"", ""South American""]",[],"[""Dinner""]","[""Seating"", ""Wheelchair Accessible"", ""Table Service""]",[],"[""Mid-range"", ""Brazilian"", ""South American""]"
7284110,El Agave,"Haute Mexican cuisine in a quiet and pleasant atmosphere. Ideal for your business meeting, family gatherings and for any special event.",40,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d7284110-Reviews-El_Agave-Torreon_Northern_Mexico.html,elagave.cimaco@gmail.com,+52 871 747 2220,http://www.elagave.com.mx/,https://media-cdn.tripadvisor.com/media/photo-o/1a/86/52/f1/isiempre-listos-para.jpg,"{""current_rank"": 15, ""total"": 784}","Boulevard Independencia 1300, Torreon 27010 Mexico","{""street"": ""Boulevard Independencia 1300"", ""city"": ""Torreon"", ""postal_code"": ""27010"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.56043,-103.4332,"{""1"": 0, ""2"": 0, ""3"": 4, ""4"": 12, ""5"": 24}",[],False,"{""sun"": [{""open"": ""13:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""13:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}], ""sat"": [{""open"": ""13:00:00"", ""close"": ""00:00:00""}]}",https://www.elagave.com.mx/menu/,,$$ - $$$,"[""Mexican""]","[""Vegetarian friendly""]","[""Lunch"", ""Dinner"", ""Drinks""]","[""Reservations"", ""Seating"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Mexican"", ""Vegetarian friendly""]"
2561886,La Alhambra,,31,4.5,https://www.tripadvisor.com/Restaurant_Review-g499442-d2561886-Reviews-La_Alhambra-Torreon_Northern_Mexico.html,,+52-295-8082,http://www.facebook.com/pages/La-Alhambra/288271659673#!/pages/La-Alhambra/288271659673?sk=info,https://media-cdn.tripadvisor.com/media/photo-o/08/62/48/1a/la-alhambra.jpg,"{""current_rank"": 29, ""total"": 784}","Blvd. Independencia #1798 Ote y Paseo de la Rosita 903 2 Esquina Con Rio Balsas, Torreon 27010 Mexico","{""street"": ""Blvd. Independencia #1798 Ote y Paseo de la Rosita 903 2, Esquina Con Rio Balsas"", ""city"": ""Torreon"", ""postal_code"": ""27010"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.563623,-103.429344,"{""1"": 1, ""2"": 0, ""3"": 2, ""4"": 14, ""5"": 14}",[],True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""19:00:00""}], ""mon"": [{""open"": ""09:00:00"", ""close"": ""21:00:00""}], ""tue"": [{""open"": ""09:00:00"", ""close"": ""21:00:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""21:00:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""21:00:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Lebanese"", ""Bar"", ""Cafe"", ""Mediterranean""]",[],"[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Drinks""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Buffet"", ""Seating"", ""Parking Available"", ""Street Parking"", ""Validated Parking"", ""Free off-street parking"", ""Television"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Mastercard"", ""Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Family style""]",[],"[""Mid-range"", ""Lebanese"", ""Bar""]"
23002570,Collector's Cafe,A unique place to shop and eat! A unique place to buy products of your favorite pop culture characters and to enjoy a delicious coffee!,12,5,https://www.tripadvisor.com/Restaurant_Review-g499442-d23002570-Reviews-Collector_s_Cafe-Torreon_Northern_Mexico.html,earreola.collectors@gmail.com,+52 871 145 9970,https://www.facebook.com/Collectors-Cafe-100189531958571,https://media-cdn.tripadvisor.com/media/photo-o/1d/84/18/43/collector-s-cafe.jpg,"{""current_rank"": 21, ""total"": 784}","Periferico Raul Lopez Sanchez 5000, Residencial El Fresno Local 25, Torreon 27018 Mexico","{""street"": ""Periferico Raul Lopez Sanchez 5000, Residencial El Fresno, Local 25"", ""city"": ""Torreon"", ""postal_code"": ""27018"", ""state"": ""Coahuila"", ""country_code"": ""MX""}",25.583864,-103.4095,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 12}",[],,,,,$,"[""Cafe""]",[],[],"[""Seating"", ""Table Service""]",[],"[""Cheap Eats"", ""Cafe""]"
